AN;MOIS;PAX_Depart;PAX_Arrivee;PAX_Transit;FRP_Depart;FRP_Arrivee;NMVT_Mixte;NMVT_Cargo
2009;05;5699;6323;1398;0,2;0;305;1
2009;05;15739;16118;444;26;12,2;518;21
2009;05;273120;275234;7200;1595,8;2684,3;6448;404
2009;05;31862;32147;52;39,5;49,9;831;32
2009;05;36588;37710;33;0;0;826;0
2009;05;1743;2052;148;0;0;34;0
2009;05;843;833;0;0;0;78;0
2009;05;43191;43882;96;0;0;875;0
2009;05;1257;1255;0;0;0;189;0
2009;05;5459;5755;165;0;0;318;0
2009;05;274;340;77;51,5;37,9;10;32
2009;05;10989;11126;2782;0;0;507;0
2009;05;48505;52406;21;88,1;414,1;1160;106
2009;05;13704;15233;0;0;1,8;473;0
2009;05;16360;18352;102;0;0;601;0
2009;05;53063;56686;156;80;335,9;1197;68
2009;05;17409;17521;228;31,6;34,2;1130;46
2009;05;340139;340307;14859;1296,7;1203,8;9947;283
2009;05;1731;1745;0;0;0;167;0
2009;05;2485;2563;0;0;0;68;0
2009;05;879;871;0;0;0;80;0
2009;05;475;533;359;566,9;76;30;57
2009;05;960;1140;0;0;0;749;0
2009;05;1178;1019;269;0;0;76;0
2009;05;20432;22305;0;0;0;319;0
2009;05;323869;344781;14442;2213,3;2185,5;7657;673
2009;05;470163;500002;1519;520,3;554,6;15363;71
2009;05;17559;19660;0;0;0;374;0
2009;05;52166;54380;53;87,1;80,1;1184;14
2009;05;3108;3545;0;0;0;70;0
2009;05;1309;1694;0;0;0;152;0
2009;05;113495;116150;76;0;0;1593;0
2009;05;3495;3824;98;0;0;171;0
2009;05;175;175;3;1335,9;543;4;102
2009;05;822;884;359;0,8;0;125;2
2009;05;4906;5294;76;0;0;91;0
2009;05;2469508;2537925;9053;73996,9;72900,7;42808;2597
2009;05;1086910;1107899;361;7081,4;2568,7;19214;0
2009;05;59661;60053;1658;0;0;1547;0
2009;05;42147;40591;1068;43,1;52,6;1231;31
2009;05;845;554;0;0;0;83;0
2009;05;6174;5892;0;0,7;0;174;0
2009;05;6328;6139;1640;0;0;229;0
2009;05;7444;7032;48;0;0;359;3
2009;05;3966;4055;371;5;0;270;0
2009;05;20326;19583;1271;483,1;362,8;1018;175
2009;05;1275;1258;0;0;0;109;0
2009;05;4323;4327;0;0;0;169;0
2009;05;131867;130322;7632;302,5;281,7;3354;46
2009;05;604;538;293;761,1;562,9;66;67
2009;05;181887;171107;1202;1431,2;1015,7;4505;270
2009;05;1686;1466;50;0;0;111;0
2009;05;46905;47531;1754;119,8;86,7;2225;31
2009;05;25801;27564;0;0;0;1009;0
2009;05;9370;10320;1264;0;0;170;0
2009;05;1277;1554;0;2,4;13,9;204;0
2009;05;612;549;0;1,1;2,4;129;0
2009;05;1751;1544;0;4,8;20;164;0
2009;05;49897;48663;261;356;642,3;2452;0
2009;05;676;644;490;4,8;6,3;58;0
2009;05;493;533;591;3,1;7,9;61;0
2009;05;1060;1119;767;6,4;5,6;90;0
2009;05;1096;1102;559;2,1;5,6;100;0
2009;05;501;508;286;1;3,9;80;0
2009;05;1840;1809;291;5,3;11,2;214;0
2009;05;886;861;59;2,1;5,6;111;0
2009;05;10056;10057;1246;10,2;26,2;513;0
2009;05;3039;2978;1848;7;15,2;262;0
2009;05;3968;4091;4156;3,6;11,1;377;0
2009;05;5749;5050;1671;0,8;2;1060;0
2009;05;349;369;266;1,7;6,6;72;0
2009;05;850;882;7;2,1;3,8;64;0
2009;05;7036;7376;3387;8;22,5;460;0
2009;05;3233;3506;0;2,2;14,3;216;0
2009;05;5066;5749;0;6;28,5;279;0
2009;05;14779;13963;0;71,9;23,5;869;0
2009;05;2899;2629;0;8;14;157;0
2009;05;2395;2410;0;6;12,3;130;0
2009;05;20719;15411;0;149,4;406,8;318;0
2009;05;15130;13488;78;79,1;309,8;759;2
2009;05;973;1022;0;0,2;24,6;201;1
2009;05;60661;55474;3560;247,2;831,4;1434;12
2009;05;8315;10393;0;6,2;7,7;976;34
2009;05;5981;5020;18;7,9;7,9;1534;85
2009;05;68811;61982;5516;542,8;879,3;1949;80
2009;05;3410;3480;40;6,2;2,7;1301;57
2009;05;4603;5078;2410;27,3;57,8;1233;1
2009;06;9475;9835;1533;36,3;153,2;328;0
2009;06;61649;57014;2522;684,5;1996,8;895;66
2009;06;4021;3345;0;1,6;4,2;162;0
2009;06;0;0;0;254,1;177,6;1;24
2009;06;1634;1539;0;0;0;144;0
2009;06;161972;164558;3372;388,3;394,8;4110;170
2009;06;16740;17323;0;0;0;337;0
2009;06;11102;12366;134;0;0;351;0
2009;06;6128;6254;1869;2,4;0;314;8
2009;06;18086;18130;62;32,8;19,7;595;30
2009;06;295647;293674;7386;1798,5;2992,5;6599;445
2009;06;34212;34727;245;14,1;8,7;851;0
2009;06;26717;25447;0;0;0;568;0
2009;06;1941;1950;0;0;0;32;0
2009;06;1174;1062;0;0;0;94;0
2009;06;46965;48358;234;0;0;888;0
2009;06;1701;1713;0;0;0;231;0
2009;06;6584;7230;182;0;0;378;0
2009;06;74;147;216;70,5;43,8;20;41
2009;06;14517;13027;2955;0;0;574;0
2009;06;49239;53335;92;101,7;436,7;1199;106
2009;06;16307;18688;0;0;2;567;0
2009;06;21810;23813;208;0;0;739;0
2009;06;58127;60620;36;90,1;402,2;1215;78
2009;06;19091;19263;459;75,5;78,9;1232;63
2009;06;356469;340094;13006;1457;1443,9;10515;328
2009;06;2351;2406;0;0;0;210;0
2009;06;2536;2649;0;0;0;50;0
2009;06;1025;1016;0;0;0;93;0
2009;06;186;0;0;447,3;85,2;4;56
2009;06;964;1083;1;0;0;741;0
2009;06;546;836;346;0;0;76;0
2009;06;24663;26076;0;0;0;342;0
2009;06;351671;337589;12270;2491,6;2443,1;7787;760
2009;06;485874;504781;2260;583,7;566,9;14444;81
2009;06;21662;22731;0;0;0;414;0
2009;06;57863;58860;208;187,6;227,9;1279;41
2009;06;4173;4103;0;0;0;78;0
2009;06;2108;2346;12;0;0;150;0
2009;06;85134;85276;67;0;0;1134;0
2009;06;2760;2861;295;0;0;209;0
2009;06;97;49;3;1405,2;616,8;1;95
2009;06;1166;1238;498;3,2;1,6;193;13
2009;06;5782;6079;48;0,5;0;109;0
2009;06;2557134;2540726;9500;90580;88002,7;42050;2772
2009;06;1164498;1094574;141;7139,6;1977;19447;0
2009;06;64259;59643;1286;1,6;10,5;1635;0
2009;06;42906;44231;840;54,7;64,5;1269;40
2009;06;828;1099;33;0;0;125;0
2009;06;6046;6073;0;1;0,2;182;0
2009;06;6381;6282;1517;0,6;0;211;2
2009;06;8601;9327;24;0;0;432;8
2009;06;4319;4370;0;7,9;0;297;0
2009;06;1831;1820;0;4,1;0;602;0
2009;06;21467;21956;1572;541,3;468,8;1114;208
2009;06;1726;1686;0;0;0;130;0
2009;06;5526;5406;0;0;0;223;0
2009;06;126996;129668;8714;273,7;319,5;3482;53
2009;06;818;750;386;988,9;706,8;87;80
2009;06;190211;183037;1202;1273,5;1017,8;4843;270
2009;06;761;1062;106;0;0;125;0
2009;06;52523;52109;2158;156,5;101,8;2437;41
2009;06;28640;30292;0;0;0;906;0
2009;06;9548;9520;1;0;0;141;0
2009;06;1279;1291;0;2,3;12;158;0
2009;06;1491;1926;0;4,7;18,4;154;0
2009;06;50799;48337;290;388,9;618,5;2359;0
2009;06;669;633;585;5,1;8,4;64;0
2009;06;813;713;411;9,2;8,3;56;0
2009;06;320;334;303;2,1;2,7;34;0
2009;06;756;834;795;4,4;4,4;89;0
2009;06;813;904;395;1,7;4,6;88;0
2009;06;508;484;247;1,4;3,7;78;0
2009;06;483;393;259;2,3;6,3;73;0
2009;06;1717;1743;415;4,1;10,4;220;0
2009;06;862;993;45;1,9;5,5;108;0
2009;06;10118;10260;1167;9,4;25,1;497;0
2009;06;2593;2512;1809;8,4;16,8;263;0
2009;06;3505;3481;4335;4,1;11,5;336;0
2009;06;5561;5139;1771;1,2;1,4;1016;0
2009;06;620;466;541;1,9;7,1;108;0
2009;06;702;797;8;2,8;5,7;60;0
2009;06;7291;6751;2843;10,6;22,1;408;0
2009;06;2316;2191;0;2,9;14,4;154;0
2009;06;5129;4160;0;7,2;29,8;241;0
2009;06;10833;11983;0;84,2;27,1;697;0
2009;06;2307;2260;0;9,4;21;128;0
2009;06;1976;2019;0;5,9;16,7;118;0
2009;06;13457;18203;0;138,8;409,4;304;0
2009;06;16859;14389;102;79,9;242,8;527;4
2009;06;916;983;0;0,3;21,7;183;2
2009;06;54092;58073;3006;229,4;897,2;1425;184
2009;06;7207;8197;0;8;8,7;871;41
2009;06;4943;4454;17;11,9;9,6;1294;108
2009;06;63046;69792;3524;184,9;891,8;1804;82
2009;06;2872;2833;57;21,5;8,8;1559;30
2009;06;4394;5326;2310;24,6;46,1;1046;2
2009;07;17535;17323;1414;46;160,8;516;0
2009;07;96526;91350;3017;697,5;1998,1;1184;30
2009;07;9569;6595;0;3,3;6;334;0
2009;07;0;0;0;182,3;116;0;16
2009;07;1159;1229;0;0;0;122;0
2009;07;159750;161920;2788;374,5;371,9;3913;147
2009;07;20732;23127;0;0;0;415;0
2009;07;14253;15794;4;0;0;372;0
2009;07;6442;7224;1267;4,3;0,1;252;19
2009;07;20675;22840;176;20,9;8,8;531;15
2009;07;278250;271479;8665;1398,9;2398,4;6314;426
2009;07;27277;29739;0;9,6;8,7;690;0
2009;07;33804;34571;320;0;0;786;0
2009;07;2086;2232;0;0;0;38;0
2009;07;776;803;0;0;0;79;0
2009;07;56195;61617;0;0;0;1058;0
2009;07;1053;1149;0;0;0;141;0
2009;07;8805;9882;403;0;0;346;0
2009;07;21;34;0;64,9;38,4;16;39
2009;07;15103;12662;3022;0;0;579;0
2009;07;57472;71256;557;99;422,7;1514;108
2009;07;22743;28348;1;0;2,2;761;0
2009;07;32660;40528;31;0;0;1244;0
2009;07;65351;80522;162;88,4;460,8;1509;75
2009;07;16538;16389;692;68,5;67,4;1081;122
2009;07;403196;336535;15514;1508,7;1501,5;10348;349
2009;07;1768;1797;0;0;0;166;0
2009;07;4410;4243;0;0;0;90;0
2009;07;853;863;0;0;0;77;0
2009;07;104;118;170;667,5;204;23;80
2009;07;1321;1512;0;0;0;1068;0
2009;07;30902;32903;0;0;0;400;0
2009;07;395665;355988;14753;2404,5;2607,5;8449;788
2009;07;557972;575614;2276;661,1;569,5;17051;91
2009;07;25036;29681;0;0;0;458;0
2009;07;60049;64282;194;194,7;228,7;1313;42
2009;07;5766;6468;0;0;0;119;0
2009;07;3273;3401;0;0;0;263;0
2009;07;128726;117433;0;0;0;1549;0
2009;07;2442;2543;35;0;0,1;203;0
2009;07;55;59;4;1626,7;582,7;4;105
2009;07;1167;947;482;0,9;1,7;194;6
2009;07;8423;8540;0;2,2;0,1;134;10
2009;07;3027926;2660901;12331;95757,1;89640,7;43340;2932
2009;07;1410114;1119737;0;6344,6;1933,8;20386;1
2009;07;71069;61366;1781;2,5;89,4;1675;20
2009;07;41986;43791;938;52,9;53;1242;38
2009;07;8503;9025;0;0,9;0,1;208;0
2009;07;4413;4757;1318;0,5;0,5;171;2
2009;07;9257;10229;0;0;0;443;1
2009;07;3719;3723;4;22,3;0,2;261;0
2009;07;22469;22412;536;463,4;457,1;1072;223
2009;07;1537;1668;0;0;0;108;0
2009;07;5262;5838;0;0;0;210;0
2009;07;129452;123288;10198;249,8;273;3359;50
2009;07;240;303;160;581,5;460,4;35;54
2009;07;205595;184117;1762;1228,8;1090,2;4592;297
2009;07;798;656;203;0;0;110;0
2009;07;51208;46827;2275;146,8;112,3;2320;40
2009;07;35328;39949;136;0;0;1436;0
2009;07;10093;11237;5;0;0;174;0
2009;07;631;855;0;0;0;225;0
2009;07;629;697;0;0;0;132;0
2009;07;2070;2011;0;1,7;13,7;252;0
2009;07;1732;1828;0;3,9;17;160;0
2009;07;67838;66492;188;446,1;670;2692;0
2009;07;247;311;383;2,4;3,9;30;0
2009;07;906;839;455;4,1;10,2;62;0
2009;07;678;707;550;2,8;11;56;0
2009;07;1442;1444;824;5;5,7;96;0
2009;07;1237;1451;524;1,8;7,6;102;0
2009;07;659;747;213;0,6;4,5;76;0
2009;07;576;590;52;1,8;6,7;56;0
2009;07;234;283;422;2,3;8,4;74;0
2009;07;2513;2660;173;4,1;11,7;252;0
2009;07;1194;1302;86;2,2;6,1;147;0
2009;07;539;497;0;0;0;93;0
2009;07;11900;12162;1553;10,2;30,3;560;0
2009;07;3278;3535;2476;8,3;18,7;269;0
2009;07;4829;5431;4725;4,4;13,9;408;0
2009;07;6202;5547;1469;1;2,2;966;0
2009;07;498;425;446;2,3;7,5;78;0
2009;07;1102;1298;41;2,6;6,2;77;0
2009;07;9247;9910;3497;9,7;23,4;534;0
2009;07;3349;3527;0;4,4;22,1;190;0
2009;07;6278;6044;0;6,5;29,2;281;0
2009;07;15550;15658;0;91,4;31,3;846;0
2009;07;2932;2913;0;11,2;18;144;0
2009;07;2811;2748;0;8;19,7;145;0
2009;07;16724;19654;0;140,4;400,2;309;0
2009;07;25896;20086;292;87,2;291,9;745;6
2009;07;881;813;0;0,7;20;151;2
2009;07;75226;83708;4604;248,3;1036,4;1702;192
2009;07;10350;14203;0;3,9;1,7;1083;7
2009;07;5792;5812;36;2,8;6,5;1518;73
2009;07;89342;95283;4746;193,5;906,4;2209;100
2009;07;2686;2568;273;51,2;72;1505;77
2009;07;4542;5068;1780;21,1;54,3;1016;2
2009;08;15593;17097;778;34,2;169,3;502;0
2009;08;79175;95489;3824;710,8;1890,1;1121;36
2009;08;4332;8032;0;3;5;300;0
2009;08;47;50;0;169,4;120,1;28;16
2009;08;148782;149428;3120;275,1;389,8;3326;126
2009;08;23425;22420;80;0;0;422;0
2009;08;19074;18093;10;0;0;369;0
2009;08;6880;6474;64;0,4;0;118;1
2009;08;22716;21286;0;32,7;25,8;382;41
2009;08;232353;240109;9566;1412,9;2287,7;5271;416
2009;08;22612;19293;0;17,8;5,5;531;0
2009;08;35644;35955;0;0;0;775;0
2009;08;2324;2350;0;0;0;30;0
2009;08;56341;47144;2;0;0;952;4
2009;08;9553;8605;489;0;0;237;0
2009;08;10709;13910;2548;0;0;420;0
2009;08;78095;66560;444;81,5;456,4;1614;106
2009;08;33907;28934;0;0;0,9;891;0
2009;08;47631;39948;71;0;0;1314;0
2009;08;92514;79127;70;80;378;1848;85
2009;08;11309;11492;384;54,1;59,7;696;55
2009;08;322616;392102;15460;1019,4;1101,8;8911;337
2009;08;1301;1131;0;0;0;129;0
2009;08;4595;4582;0;0;0;84;0
2009;08;74;99;0;619,8;119,9;17;69
2009;08;1552;1547;0;0;0;1180;0
2009;08;481;635;583;0;0;31;0
2009;08;34643;32362;0;0;0;412;0
2009;08;348488;388177;14789;2077,5;2073,5;7696;737
2009;08;581318;552549;2334;548,3;455,6;16743;87
2009;08;31037;27640;0;0;0;462;0
2009;08;61332;57593;256;157;201,9;1253;39
2009;08;6445;5958;0;0;0;102;0
2009;08;3558;3504;0;0;0;220;0
2009;08;123882;129543;0;0;0;1574;0
2009;08;1199;925;99;0;0;54;0
2009;08;262;91;0;2603,7;548;2;91
2009;08;9020;8658;0;0,3;0;139;1
2009;08;2726293;2968426;11338;88520,3;81189,4;42299;2720
2009;08;1085344;1331360;169;5975,6;2245,6;18085;0
2009;08;56990;67892;1855;0,2;0;1317;0
2009;08;42365;41089;858;42,1;82,6;1165;39
2009;08;9585;8983;0;0,9;0;238;4
2009;08;4225;4222;986;7;4,5;288;12
2009;08;9147;8234;0;0;0;387;0
2009;08;3618;3724;0;9,2;0;226;0
2009;08;21178;21229;729;365,3;357,2;977;192
2009;08;1370;1116;0;0;0;97;0
2009;08;5111;4416;0;0;0;180;0
2009;08;126120;133681;10991;269,6;254,5;3058;53
2009;08;150;121;88;606,7;432,3;26;58
2009;08;184453;199904;749;1110,4;1001,2;4216;252
2009;08;977;1010;13;0;0;86;0
2009;08;37429;42537;1439;115,8;91,5;1693;40
2009;08;38944;34258;2;0;0;1315;0
2009;08;11625;11050;7;0;0;176;0
2009;08;644;698;0;0;0;228;0
2009;08;972;843;0;0;0;168;0
2009;08;2489;2322;0;3,5;9;291;0
2009;08;587;477;0;0,3;3;109;0
2009;08;1647;1369;0;4,9;19,8;139;0
2009;08;55694;62629;128;502,7;668,6;2418;0
2009;08;834;906;487;4;7,6;63;0
2009;08;707;673;579;2,8;6,7;56;0
2009;08;1309;1137;976;5,9;4,7;92;0
2009;08;1448;1178;653;2,2;6,4;99;0
2009;08;842;755;426;1;3,9;84;0
2009;08;499;606;192;3,2;7,3;74;0
2009;08;393;226;307;1,6;6,7;68;0
2009;08;2162;2031;475;4,7;11,7;248;0
2009;08;1155;922;53;2,3;6,7;141;0
2009;08;610;461;0;0;0;110;0
2009;08;12441;11768;1302;8,4;22,7;570;0
2009;08;3813;3733;2368;7,4;18,2;286;0
2009;08;4893;4260;4238;4,6;11,5;363;0
2009;08;6330;5689;1434;1;2,8;893;0
2009;08;545;825;571;2,2;8,7;124;0
2009;08;963;800;8;2,5;3,8;56;0
2009;08;7809;7498;3354;7,5;22,4;447;0
2009;08;3583;3475;0;2,8;14,7;172;0
2009;08;5034;5460;0;11,2;32;250;0
2009;08;15969;15512;0;90,8;34,2;818;0
2009;08;2951;2909;0;11,2;21,3;140;0
2009;08;2848;2831;0;7,2;17,7;138;0
2009;08;21448;18140;0;127,8;441,1;301;0
2009;08;20510;27427;193;93,2;284,8;856;5
2009;08;1205;1215;0;0,2;29,7;219;1
2009;08;92127;85367;4932;298,1;824,4;1853;195
2009;08;13282;15742;0;4,9;6,5;1144;40
2009;08;6744;5665;49;6,8;7,5;1555;100
2009;08;102608;98890;5090;224;786,3;2370;86
2009;08;3237;3386;86;60,2;38,4;1208;80
2009;08;5039;3786;2449;24;46,2;1035;3
2009;09;10228;6533;1416;31,4;161,2;394;0
2009;09;58817;57295;3510;709,2;2011,9;953;46
2009;09;3090;2878;0;0;1,4;152;0
2009;09;172;183;0;293,2;195,6;65;26
2009;09;1534;1483;0;0;0;144;0
2009;09;152010;151311;4160;413,1;414,7;3967;179
2009;09;17896;15294;0;0;0;346;0
2009;09;12061;9504;0;0;0;316;0
2009;09;6191;5524;1585;5,6;0,1;296;14
2009;09;19415;17168;175;33,2;26,9;576;37
2009;09;273096;273521;6032;1767,2;3282,5;6537;486
2009;09;30890;29642;161;14,8;11,7;805;0
2009;09;37201;37807;0;0;0;757;0
2009;09;2028;1679;0;0,3;0;38;0
2009;09;1029;1001;0;0;0;96;0
2009;09;48654;44669;207;0;0;859;0
2009;09;1598;1454;0;0;0;251;0
2009;09;6618;6039;219;0;0;373;0
2009;09;147;147;43;74;47,5;32;43
2009;09;13041;13295;2218;0;0;568;0
2009;09;53411;47390;0;103,3;487,2;1131;112
2009;09;17444;14244;56;0;1;476;0
2009;09;25749;21422;100;0;0;655;0
2009;09;64045;54613;1079;101;410,1;1175;69
2009;09;17847;17444;188;40,5;41,8;1190;56
2009;09;316196;337940;13141;1448,4;1384,2;10399;361
2009;09;2035;2027;0;0;0;206;0
2009;09;2381;2221;0;0;0;64;0
2009;09;930;831;0;0;0;97;0
2009;09;26;34;0;672,6;313,1;5;81
2009;09;840;922;0;0;0;669;0
2009;09;1493;1473;334;0;0;73;0
2009;09;24481;21435;0;0;0;324;0
2009;09;303346;314823;13793;2503,7;2512,2;7756;770
2009;09;482909;461774;1204;595,6;719,4;14111;88
2009;09;21887;18648;0;0;0;398;0
2009;09;56181;55054;32;205,3;238,5;1288;44
2009;09;5609;4716;0;0;0;104;0
2009;09;2440;2007;0;0;0;155;0
2009;09;110853;116259;8;0;0;1601;0
2009;09;2814;2944;229;1,5;0;199;0
2009;09;31;209;0;339,9;541,5;0;31
2009;09;1171;1241;403;0,3;0;225;2
2009;09;5846;5588;0;1;0,3;99;9
2009;09;2444147;2577894;10621;89368,5;79902,3;40873;2887
2009;09;958553;1099975;118;5539,4;2300;19045;0
2009;09;58047;63399;1799;0;0;1715;0
2009;09;40452;38489;1191;53,1;65;1232;41
2009;09;6366;5709;0;0,7;0,1;182;0
2009;09;6294;6078;763;0;3;170;0
2009;09;7996;7553;0;0;0;401;2
2009;09;4410;4347;13;8,7;0,5;311;0
2009;09;18502;18069;385;578,8;472,1;999;212
2009;09;1376;1296;0;0;0;110;0
2009;09;4968;4739;0;0;0;218;0
2009;09;118500;116712;10584;295,2;308,3;3315;55
2009;09;795;750;404;1141,5;869;90;102
2009;09;189448;186796;1158;1738,8;1147,9;4646;299
2009;09;453;555;1;0,5;0,5;65;2
2009;09;47627;49481;1840;170,9;132,1;2380;44
2009;09;27728;26057;0;0;0;885;0
2009;09;9498;8536;2;0;0;153;0
2009;09;1059;1092;0;0;0;192;0
2009;09;2152;2303;0;1,7;15,9;285;0
2009;09;771;678;0;0,5;1,7;159;0
2009;09;2125;2144;0;3,5;20,7;202;0
2009;09;48469;48307;178;426,7;694;2222;0
2009;09;778;815;384;4;8,1;59;0
2009;09;523;504;561;2,9;6,5;52;0
2009;09;1003;990;881;7,1;4,7;92;0
2009;09;963;1059;286;1,5;5,2;77;0
2009;09;494;566;289;0,6;4;75;0
2009;09;2223;2270;22;6;12,1;282;0
2009;09;821;796;10;0,1;0,1;154;0
2009;09;10583;10529;1011;9,2;21,9;524;0
2009;09;2990;3095;1908;7,5;15,3;264;0
2009;09;3732;3773;3849;4,4;9,1;364;0
2009;09;6394;5758;1354;1,1;3,2;897;0
2009;09;344;363;342;2,3;7,7;77;0
2009;09;830;841;11;2,6;3,6;64;0
2009;09;6390;6410;2836;9,1;20,5;438;0
2009;09;3803;3956;0;3,7;13,5;208;0
2009;09;7281;6689;0;7,1;32,2;289;0
2009;09;18394;18962;0;85,9;31,8;941;0
2009;09;3749;3726;0;9,3;19,7;182;0
2009;09;3740;3616;0;10,4;19,1;168;0
2009;09;19064;19262;0;158,8;371,6;280;0
2009;09;14196;14975;1359;89,9;342,7;804;3
2009;09;927;879;0;0,8;33,5;198;1
2009;09;47876;37255;2885;265;812,6;1191;182
2009;09;5883;6643;0;6,6;6,6;805;38
2009;09;2976;2779;32;8,1;8,9;866;106
2009;09;59994;43830;3875;201,3;856,9;1618;91
2009;09;3722;3351;75;10,9;13,9;1382;62
2009;09;3779;4037;2216;27,7;52,7;1080;2
2009;10;12182;11103;2028;31;159,9;446;0
2009;10;73169;81212;3518;757,6;2298,5;1117;45
2009;10;5600;5091;0;0;3,8;240;0
2009;10;149;171;0;252,2;195,4;55;24
2009;10;1578;1575;0;0;0;148;0
2009;10;149302;146114;3306;420,8;405,4;3862;170
2009;10;10083;9112;0;0;0;208;0
2009;10;3610;3759;0;0;0;169;0
2009;10;4670;4593;1490;1,3;0;264;5
2009;10;16590;15335;0;32,9;23,3;541;32
2009;10;276507;270944;6626;1905,6;3273,2;6399;488
2009;10;32047;32140;61;58,2;75,8;810;61
2009;10;20991;16870;89;0;0;425;0
2009;10;1941;1744;0;0;0;28;4
2009;10;1035;1039;13;0;0;92;0
2009;10;44188;43385;0;0;0;831;1
2009;10;1715;1720;1;0;0;225;0
2009;10;6312;6481;209;0;0;378;0
2009;10;49;60;0;76,4;48,1;17;45
2009;10;10976;12515;1245;0;0;517;0
2009;10;40488;36113;0;121,9;464,5;928;116
2009;10;10398;8660;41;0;0,8;350;0
2009;10;14543;13466;65;0;0;459;0
2009;10;40519;36625;0;96,9;409,3;838;76
2009;10;18140;18051;44;41,9;72,5;1236;47
2009;10;332713;330454;13861;1533,6;1470,3;10189;348
2009;10;2370;2293;0;0;0;197;0
2009;10;1014;1045;0;0;0;98;0
2009;10;225;127;96;652,8;62,8;19;49
2009;10;468;550;0;0;0;394;0
2009;10;1251;1407;0;0;0;62;0
2009;10;21165;19507;0;0;0;301;0
2009;10;318719;311639;12201;2592,5;2654;7714;782
2009;10;440806;412195;1243;721,9;659,1;12375;91
2009;10;16618;16657;0;0;0;339;0
2009;10;53986;51607;97;211,3;251,3;1239;45
2009;10;4106;3816;0;0;0;92;0
2009;10;126017;121241;10;0;0;1758;0
2009;10;1894;1963;0;0;0,1;188;0
2009;10;95;86;0;336,1;35,7;0;40
2009;10;1019;1104;533;0;0;209;0
2009;10;5079;4684;0;0,8;0,2;91;0
2009;10;2576787;2469174;9440;104065,5;94074,1;41393;2966
2009;10;1010426;999772;104;6208,9;2121,9;18043;0
2009;10;50666;54968;1208;0;0,2;1551;0
2009;10;38464;39578;726;57,9;70,5;1149;45
2009;10;5891;5480;0;0,7;0,2;174;0
2009;10;2891;3781;482;0;33;108;2
2009;10;7737;7600;0;0;0;383;2
2009;10;4076;4277;3;3,1;1,7;295;0
2009;10;17573;17365;185;502,8;516;947;216
2009;10;1578;1522;0;0;0;115;0
2009;10;4601;4811;0;0;0;192;0
2009;10;106004;110074;7775;341;358,2;3104;63
2009;10;787;763;404;1006,9;637;87;82
2009;10;180480;195472;1447;2075,7;1179,9;4648;321
2009;10;49361;49412;1486;169,8;143,8;2310;46
2009;10;25172;24911;36;0;0;763;0
2009;10;7504;7155;127;0;0;117;0
2009;10;948;988;0;0;0;192;0
2009;10;2005;1809;0;2,1;15;280;0
2009;10;1542;1649;0;4;20,5;142;0
2009;10;49521;48009;328;464,7;759,4;2225;0
2009;10;602;610;484;5,5;7,4;50;0
2009;10;498;473;566;5,8;6,9;58;0
2009;10;864;870;787;8,6;5,3;90;0
2009;10;920;980;310;2,1;6,2;81;0
2009;10;537;453;306;1,1;4,3;80;0
2009;10;1815;1965;121;5,8;15,1;241;0
2009;10;682;749;13;0,8;1,3;124;0
2009;10;10336;10254;977;10,9;24,6;536;0
2009;10;2833;2721;1702;8,6;16,9;253;0
2009;10;3344;3867;3620;4,7;10,8;351;0
2009;10;5928;5034;1029;1;1,6;879;0
2009;10;333;312;339;2,3;7,1;80;0
2009;10;674;855;0;3,5;4,8;54;0
2009;10;6243;6389;2943;8,6;21,6;437;0
2009;10;4136;4181;0;4;16,3;219;0
2009;10;6030;5896;0;8;34,3;259;0
2009;10;16831;17018;0;93,1;31,1;856;0
2009;10;3281;3070;0;9,6;19;145;0
2009;10;3236;3165;0;8,5;19,5;146;0
2009;10;17372;19027;0;136,9;451,2;286;0
2009;10;15495;15446;564;91,3;386,7;687;1
2009;10;418;445;0;0;17,6;95;1
2009;10;47335;51475;2993;213,7;886,1;1352;190
2009;10;6883;9357;0;6,3;6,3;915;37
2009;10;3275;4060;9;8,6;12;1053;112
2009;10;55450;60194;4231;194,6;958,6;1770;111
2009;10;4189;4074;97;3,8;7,5;1542;36
2009;10;3966;4250;2224;28,6;59,9;1147;0
2009;11;8934;7926;872;20,2;182,9;393;0
2009;11;68520;70707;4392;777,3;2251,4;994;56
2009;11;3140;3236;0;0;2,9;146;0
2009;11;160;155;0;202,1;139,4;64;18
2009;11;1587;1468;30;0;0;130;0
2009;11;118060;117984;1843;381,3;388,8;3305;158
2009;11;3276;3147;0;0;0;120;0
2009;11;782;779;0;0;0;109;0
2009;11;2425;2362;1297;0,2;0;218;1
2009;11;9409;8487;181;28,9;22,2;416;19
2009;11;248919;248597;3125;1638,4;2730,1;5986;420
2009;11;26513;25585;0;70,7;80;709;73
2009;11;4586;4142;0;0;0;178;0
2009;11;1026;923;0;0;0;88;0
2009;11;35252;32109;0;0;0;725;0
2009;11;1736;1653;17;0;0;220;0
2009;11;4141;3774;214;0;0;315;0
2009;11;12;8;5;64,2;40,1;16;38
2009;11;6371;7078;899;0;0;389;0
2009;11;30187;27869;0;118,9;371,6;727;104
2009;11;5050;3657;147;0;0,4;208;0
2009;11;7810;6509;1;0,2;0,1;276;0
2009;11;29696;26310;43;88,2;331,3;649;70
2009;11;16022;15955;0;121,5;59,8;1139;36
2009;11;273899;284320;8671;1562,1;1503,9;9073;317
